STATE,PROVINCE,CITY/MUNICIPALITY,BARANGAY,ZIP CODE,REMARK
South Luzon,Batangas,Santo Tomas,San Jose,2426,SA
South Luzon,Batangas,Santo Tomas,San Juan,4234,SA
South Luzon,Batangas,Santo Tomas,San Luis,4234,SA
South Luzon,Batangas,Santo Tomas,San Miguel,4234,SA
South Luzon,Batangas,Santo Tomas,San Pablo,4234,SA
South Luzon,Batangas,Santo Tomas,San Pedro,4234,SA
South Luzon,Batangas,Santo Tomas,San Rafael,4234,SA
South Luzon,Batangas,Santo Tomas,San Roque,3327,SA
South Luzon,Batangas,Santo Tomas,San Vicente,3327,SA
South Luzon,Batangas,Santo Tomas,Santa Ana,4234,SA
South Luzon,Batangas,Santo Tomas,Santa Anastacia,4234,SA
South Luzon,Batangas,Santo Tomas,Santa Clara,4234,SA
South Luzon,Batangas,Santo Tomas,Santa Maria,4234,SA
South Luzon,Batangas,Santo Tomas,Santiago,4234,SA
South Luzon,Batangas,Talisay,Aya,4220,SA
South Luzon,Batangas,Talisay,Balas,4220,SA
South Luzon,Batangas,Talisay,Banga,4220,SA
South Luzon,Batangas,Talisay,Buco,4220,SA
South Luzon,Batangas,Talisay,Caloocan,4220,SA
South Luzon,Batangas,Talisay,Leynes,4220,SA
South Luzon,Batangas,Talisay,Miranda,4220,SA
South Luzon,Batangas,Talisay,Poblacion Barangay 1,4220,SA
South Luzon,Batangas,Talisay,Poblacion Barangay 2,4220,SA
South Luzon,Batangas,Talisay,Poblacion Barangay 3,4220,SA
South Luzon,Batangas,Talisay,Poblacion Barangay 4,4220,SA
South Luzon,Batangas,Talisay,Poblacion Barangay 5,4220,SA
South Luzon,Batangas,Talisay,Poblacion Barangay 6,4220,SA
South Luzon,Batangas,Talisay,Poblacion Barangay 7,4220,SA
South Luzon,Batangas,Talisay,Poblacion Barangay 8,4220,SA
South Luzon,Batangas,Talisay,Quiling,4220,SA
South Luzon,Batangas,Talisay,Sampaloc,4220,SA
South Luzon,Batangas,Talisay,San Guillermo,4220,SA
South Luzon,Batangas,Talisay,Santa Maria,4220,SA
South Luzon,Batangas,Talisay,Tranca,4220,SA
South Luzon,Batangas,Talisay,Tumaway,4220,SA
South Luzon,Batangas,Tanauan City,Altura Bata,4232,SA
South Luzon,Batangas,Tanauan City,Altura Matanda,4232,SA
South Luzon,Batangas,Tanauan City,Altura-South,4232,SA
South Luzon,Batangas,Tanauan City,Ambulong,4232,SA
South Luzon,Batangas,Tanauan City,Bagbag,4232,SA
South Luzon,Batangas,Tanauan City,Bagumbayan,4232,SA
South Luzon,Batangas,Tanauan City,Balele,4232,SA
South Luzon,Batangas,Tanauan City,Banadero,4232,SA
South Luzon,Batangas,Tanauan City,Banjo East,4232,SA
South Luzon,Batangas,Tanauan City,Banjo Laurel (Banjo West),4232,SA
South Luzon,Batangas,Tanauan City,Bilog-Bilog,4232,SA
South Luzon,Batangas,Tanauan City,Boot,4232,SA
South Luzon,Batangas,Tanauan City,Cale,4232,SA
South Luzon,Batangas,Tanauan City,Darasa,4232,SA
South Luzon,Batangas,Tanauan City,Gonzales,4232,SA
South Luzon,Batangas,Tanauan City,Hidalgo,4232,SA
South Luzon,Batangas,Tanauan City,Janopol,4232,SA
South Luzon,Batangas,Tanauan City,Janopol Oriental,4232,SA
South Luzon,Batangas,Tanauan City,Laurel,4232,SA
South Luzon,Batangas,Tanauan City,Luyos,4232,SA
South Luzon,Batangas,Tanauan City,Mabini,4232,SA
South Luzon,Batangas,Tanauan City,Malaking Pulo,4232,SA
South Luzon,Batangas,Tanauan City,Maria Paz,4232,SA
South Luzon,Batangas,Tanauan City,Maugat,4232,SA
South Luzon,Batangas,Tanauan City,Montana (Ik-ik),4232,SA
South Luzon,Batangas,Tanauan City,Natatas,4232,SA
South Luzon,Batangas,Tanauan City,Pagaspas,4232,SA
South Luzon,Batangas,Tanauan City,Poblacion Barangay 1,4232,SA
South Luzon,Batangas,Tanauan City,Poblacion Barangay 2,4232,SA
South Luzon,Batangas,Tanauan City,Poblacion Barangay 3,4232,SA
South Luzon,Batangas,Tanauan City,Poblacion Barangay 4,4232,SA
South Luzon,Batangas,Tanauan City,Poblacion Barangay 5,4232,SA
South Luzon,Batangas,Tanauan City,Poblacion Barangay 6,4232,SA
South Luzon,Batangas,Tanauan City,Poblacion Barangay 7,4232,SA
South Luzon,Batangas,Tanauan City,Sala,4232,SA
South Luzon,Batangas,Tanauan City,Sambat,4232,SA
South Luzon,Batangas,Tanauan City,San Jose,4232,SA
South Luzon,Batangas,Tanauan City,Santol (Dona Jacoba Garcia),4232,SA
South Luzon,Batangas,Tanauan City,Santor,4232,SA
South Luzon,Batangas,Tanauan City,Talaga,4232,SA
South Luzon,Batangas,Tanauan City,Tinurik,4232,SA
South Luzon,Batangas,Tanauan City,Trapiche,4232,SA
South Luzon,Batangas,Tanauan City,Wawa,4232,SA
South Luzon,Camarines Norte,Basud,Bactas,4608,SA
South Luzon,Camarines Norte,Basud,Matnog,4608,SA
South Luzon,Camarines Norte,Basud,Poblacion 1,4608,SA
South Luzon,Camarines Norte,Basud,Poblacion 2,4608,SA
South Luzon,Camarines Norte,Daet,Alawihao,4600,SA
South Luzon,Camarines Norte,Daet,Awitan,4600,SA
South Luzon,Camarines Norte,Daet,Bagasbas,4600,SA
South Luzon,Camarines Norte,Daet,Barangay I (Pob.),4600,SA
South Luzon,Camarines Norte,Daet,Barangay II (Pob.),4600,SA
South Luzon,Camarines Norte,Daet,Barangay III (Pob.),4600,SA
South Luzon,Camarines Norte,Daet,Barangay IV (Pob.),4600,SA
South Luzon,Camarines Norte,Daet,Barangay V (Pob.),4600,SA
South Luzon,Camarines Norte,Daet,Barangay VI (Pob.),4600,SA
South Luzon,Camarines Norte,Daet,Barangay VII (Pob.),4600,SA
South Luzon,Camarines Norte,Daet,Barangay VIII (Pob.),4600,SA
South Luzon,Camarines Norte,Daet,Bibirao,4600,SA
South Luzon,Camarines Norte,Daet,Borabod,4600,SA
South Luzon,Camarines Norte,Daet,Calasgasan,4600,SA
South Luzon,Camarines Norte,Daet,Camambugan,4600,SA
South Luzon,Camarines Norte,Daet,Cobangbang (Carumpit),4600,SA
South Luzon,Camarines Norte,Daet,Dogongan,4600,SA
South Luzon,Camarines Norte,Daet,Gahonon,4600,SA
South Luzon,Camarines Norte,Daet,Gubat,4600,SA
South Luzon,Camarines Norte,Daet,Lag-on,4600,SA
South Luzon,Camarines Norte,Daet,Magang,4600,SA
South Luzon,Camarines Norte,Daet,Mambalite,4600,SA
South Luzon,Camarines Norte,Daet,Mancruz (Mangcruz),4600,SA
South Luzon,Camarines Norte,Daet,Pamorangon,4600,SA
South Luzon,Camarines Norte,Daet,San Isidro,4600,SA
South Luzon,Camarines Norte,Mercedes,Barangay I (Pob.),4601,SA
South Luzon,Camarines Norte,Mercedes,Barangay II (Pob.),4601,SA
South Luzon,Camarines Norte,Mercedes,Barangay III (Pob.),4601,SA
South Luzon,Camarines Norte,Mercedes,Barangay IV (Pob.),4601,SA
South Luzon,Camarines Norte,Mercedes,Barangay V (Pob.),4601,SA
