STATE,PROVINCE,CITY/MUNICIPALITY,BARANGAY,ZIP CODE,REMARK
Visayas,Cebu,Cebu City,Pari-an,6000,SA
Visayas,Cebu,Cebu City,Paril,6000,SA
Visayas,Cebu,Cebu City,Pasil,6000,SA
Visayas,Cebu,Cebu City,Pit-os,6000,SA
Visayas,Cebu,Cebu City,Pulangbato,6000,SA
Visayas,Cebu,Cebu City,Pung-Ol-Sibugay,6000,SA
Visayas,Cebu,Cebu City,Punta Princesa,6000,SA
Visayas,Cebu,Cebu City,Quiot Pardo,6000,SA
Visayas,Cebu,Cebu City,Sambag I (Pob.),6000,SA
Visayas,Cebu,Cebu City,Sambag II (Pob.),6000,SA
Visayas,Cebu,Cebu City,San Antonio (Pob.),6000,SA
Visayas,Cebu,Cebu City,San Jose,6000,SA
Visayas,Cebu,Cebu City,San Nicolas Central,6000,SA
Visayas,Cebu,Cebu City,San Roque (Ciudad),6000,SA
Visayas,Cebu,Cebu City,Santa Cruz (Pob.),6000,SA
Visayas,Cebu,Cebu City,Sapangdaku,6000,SA
Visayas,Cebu,Cebu City,Sawang Calero (Pob.),6000,SA
Visayas,Cebu,Cebu City,Sinsin,6000,SA
Visayas,Cebu,Cebu City,Sirao,6000,SA
Visayas,Cebu,Cebu City,Suba Pob. (Suba San Nicolas),6000,SA
Visayas,Cebu,Cebu City,Sudlon I,6000,SA
Visayas,Cebu,Cebu City,Sudlon II,6000,SA
Visayas,Cebu,Cebu City,T. Padilla,6000,SA
Visayas,Cebu,Cebu City,Tabunan,6000,SA
Visayas,Cebu,Cebu City,Tagbao,6000,SA
Visayas,Cebu,Cebu City,Talamban,6000,SA
Visayas,Cebu,Cebu City,Taptap,6000,SA
Visayas,Cebu,Cebu City,Tejero (Villa Gonzalo),6000,SA
Visayas,Cebu,Cebu City,Tinago,6000,SA
Visayas,Cebu,Cebu City,Tisa,6000,SA
Visayas,Cebu,Cebu City,To-ong Pardo,6000,SA
Visayas,Cebu,Cebu City,Zapatera,6000,SA
Visayas,Cebu,Consolacion,Cabangahan,6001,SA
Visayas,Cebu,Consolacion,Cansaga,6001,SA
Visayas,Cebu,Consolacion,Casili,6001,SA
Visayas,Cebu,Consolacion,Danglag,6001,SA
Visayas,Cebu,Consolacion,Garing,6001,SA
Visayas,Cebu,Consolacion,Jugan,6001,SA
Visayas,Cebu,Consolacion,Lamac,6001,SA
Visayas,Cebu,Consolacion,Lanipga,6001,SA
Visayas,Cebu,Consolacion,Nangka,6001,SA
Visayas,Cebu,Consolacion,Panas,6001,SA
Visayas,Cebu,Consolacion,Panoypoy,6001,SA
Visayas,Cebu,Consolacion,Pitogo,6001,SA
Visayas,Cebu,Consolacion,Poblacion Occidental,6001,SA
Visayas,Cebu,Consolacion,Poblacion Oriental,6001,SA
Visayas,Cebu,Consolacion,Polog,6001,SA
Visayas,Cebu,Consolacion,Pulpogan,6001,SA
Visayas,Cebu,Consolacion,Sacsac,6001,SA
Visayas,Cebu,Consolacion,Tayud,6001,SA
Visayas,Cebu,Consolacion,Tilhaong,6001,SA
Visayas,Cebu,Consolacion,Tolotolo,6001,SA
Visayas,Cebu,Consolacion,Tugbongan,6001,SA
Visayas,Cebu,Cordoba,Alegria,6017,SA
Visayas,Cebu,Cordoba,Bangbang,6017,SA
Visayas,Cebu,Cordoba,Buagsong,6017,SA
Visayas,Cebu,Cordoba,Catarman,6017,SA
Visayas,Cebu,Cordoba,Cogon,6017,SA
Visayas,Cebu,Cordoba,Dapitan,6017,SA
Visayas,Cebu,Cordoba,Day-As,6017,SA
Visayas,Cebu,Cordoba,Gabi,6017,SA
Visayas,Cebu,Cordoba,Gilutongan,6017,SA
Visayas,Cebu,Cordoba,Ibabao,6017,SA
Visayas,Cebu,Cordoba,Pilipog,6017,SA
Visayas,Cebu,Cordoba,Poblacion,6017,SA
Visayas,Cebu,Cordoba,San Miguel,6017,SA
Visayas,Cebu,Lapu-Lapu City,Agus,6015,SA
Visayas,Cebu,Lapu-Lapu City,Babag,6015,SA
Visayas,Cebu,Lapu-Lapu City,Bankal,6015,SA
Visayas,Cebu,Lapu-Lapu City,Baring,6015,SA
Visayas,Cebu,Lapu-Lapu City,Basak,6015,SA
Visayas,Cebu,Lapu-Lapu City,Buaya,6015,SA
Visayas,Cebu,Lapu-Lapu City,Calawisan,6015,SA
Visayas,Cebu,Lapu-Lapu City,Canjulao,6015,SA
Visayas,Cebu,Lapu-Lapu City,Caubian,6015,SA
Visayas,Cebu,Lapu-Lapu City,Cawhagan,6015,SA
Visayas,Cebu,Lapu-Lapu City,Caw-Oy,6015,SA
Visayas,Cebu,Lapu-Lapu City,Gun-Ob,6015,SA
Visayas,Cebu,Lapu-Lapu City,Ibo,6015,SA
Visayas,Cebu,Lapu-Lapu City,Looc,6015,SA
Visayas,Cebu,Lapu-Lapu City,Mactan,6015,SA
Visayas,Cebu,Lapu-Lapu City,Maribago,6015,SA
Visayas,Cebu,Lapu-Lapu City,Marigondon,6015,SA
Visayas,Cebu,Lapu-Lapu City,Pajac,6015,SA
Visayas,Cebu,Lapu-Lapu City,Pajo,6015,SA
Visayas,Cebu,Lapu-Lapu City,Pangan-An,6015,SA
Visayas,Cebu,Lapu-Lapu City,Poblacion,6015,SA
Visayas,Cebu,Lapu-Lapu City,Punta Engano,6015,SA
Visayas,Cebu,Lapu-Lapu City,Pusok,6015,SA
Visayas,Cebu,Lapu-Lapu City,Sabang,6015,SA
Visayas,Cebu,Lapu-Lapu City,San Vicente,6015,SA
Visayas,Cebu,Lapu-Lapu City,Santa Rosa,6015,SA
Visayas,Cebu,Lapu-Lapu City,Subabasbas,6015,SA
Visayas,Cebu,Lapu-Lapu City,Talima,6015,SA
Visayas,Cebu,Lapu-Lapu City,Tingo,6015,SA
Visayas,Cebu,Lapu-Lapu City,Tungasan,6015,SA
Visayas,Cebu,Liloan,Cabadiangan,6002,SA
Visayas,Cebu,Liloan,Calero,6002,SA
Visayas,Cebu,Liloan,Catarman,6002,SA
Visayas,Cebu,Liloan,Cotcot,6002,SA
Visayas,Cebu,Liloan,Jubay,6002,SA
Visayas,Cebu,Liloan,Lataban,6002,SA
Visayas,Cebu,Liloan,Mulao,6002,SA
Visayas,Cebu,Liloan,Poblacion,6002,SA
Visayas,Cebu,Liloan,San Roque,6002,SA
Visayas,Cebu,Liloan,San Vicente,6002,SA
Visayas,Cebu,Liloan,Santa Cruz,6002,SA
Visayas,Cebu,Liloan,Tabla,6002,SA
Visayas,Cebu,Liloan,Tayud,6002,SA
Visayas,Cebu,Liloan,Yati,6002,SA
Visayas,Cebu,Mandaue City,Alang-Alang,6014,SA
Visayas,Cebu,Mandaue City,Bakilid,6014,SA
Visayas,Cebu,Mandaue City,Banilad,6014,SA
Visayas,Cebu,Mandaue City,Basak,6014,SA
Visayas,Cebu,Mandaue City,Cabancalan,6014,SA
Visayas,Cebu,Mandaue City,Cambaro,6014,SA
Visayas,Cebu,Mandaue City,Canduman,6014,SA
Visayas,Cebu,Mandaue City,Casili,6014,SA
Visayas,Cebu,Mandaue City,Casuntingan,6014,SA
Visayas,Cebu,Mandaue City,Centro (Pob.),6014,SA
Visayas,Cebu,Mandaue City,Cubacub,6014,SA
Visayas,Cebu,Mandaue City,Guizo,6014,SA
Visayas,Cebu,Mandaue City,Ibabao-Estancia,6014,SA
Visayas,Cebu,Mandaue City,Jagobiao,6014,SA
Visayas,Cebu,Mandaue City,Labogon,6014,SA
Visayas,Cebu,Mandaue City,Looc,6014,SA
Visayas,Cebu,Mandaue City,Maguikay,6014,SA
Visayas,Cebu,Mandaue City,Mantuyong,6014,SA
Visayas,Cebu,Mandaue City,Opao,6014,SA
Visayas,Cebu,Mandaue City,Pagsabungan,6014,SA
Visayas,Cebu,Mandaue City,Pakna-An,6014,SA
Visayas,Cebu,Mandaue City,Subangdaku,6014,SA
Visayas,Cebu,Mandaue City,Tabok,6014,SA
Visayas,Cebu,Mandaue City,Tawason,6014,SA
Visayas,Cebu,Mandaue City,Tingub,6014,SA
Visayas,Cebu,Mandaue City,Tipolo,6014,SA
Visayas,Cebu,Mandaue City,Umapad,6014,SA
Visayas,Cebu,Minglanilla,Cadulawan,6046,SA
Visayas,Cebu,Minglanilla,Calajo-An,6046,SA
Visayas,Cebu,Minglanilla,Camp 7,6046,SA
Visayas,Cebu,Minglanilla,Camp 8,6046,SA
Visayas,Cebu,Minglanilla,Cuanos,6046,SA
Visayas,Cebu,Minglanilla,Guindaruhan,6046,SA
Visayas,Cebu,Minglanilla,Linao,6046,SA
Visayas,Cebu,Minglanilla,Manduang,6046,SA
Visayas,Cebu,Minglanilla,Pakigne,6046,SA
Visayas,Cebu,Minglanilla,Poblacion Ward I,6046,SA
Visayas,Cebu,Minglanilla,Poblacion Ward II,6046,SA
Visayas,Cebu,Minglanilla,Poblacion Ward III,6046,SA
Visayas,Cebu,Minglanilla,Poblacion Ward IV,6046,SA
Visayas,Cebu,Minglanilla,Tubod,6046,SA
Visayas,Cebu,Minglanilla,Tulay,6046,SA
Visayas,Cebu,Minglanilla,Tunghaan,6046,SA
Visayas,Cebu,Minglanilla,Tungkil,6046,SA
Visayas,Cebu,Minglanilla,Tungkop,6046,SA
Visayas,Cebu,Minglanilla,Vito,6046,SA
Visayas,Cebu,Talisay City,Biasong,6045,SA
Visayas,Cebu,Talisay City,Bulacao,6045,SA
Visayas,Cebu,Talisay City,Cadulawan,6045,SA
Visayas,Cebu,Talisay City,Camp IV,6045,SA
Visayas,Cebu,Talisay City,Cansojong,6045,SA
Visayas,Cebu,Talisay City,Dumlog,6045,SA
Visayas,Cebu,Talisay City,Jaclupan,6045,SA
Visayas,Cebu,Talisay City,Lagtang,6045,SA
Visayas,Cebu,Talisay City,Lawaan I,6045,SA
Visayas,Cebu,Talisay City,Lawaan II,6045,SA
Visayas,Cebu,Talisay City,Lawaan III,6045,SA
Visayas,Cebu,Talisay City,Linao,6045,SA
Visayas,Cebu,Talisay City,Maghaway,6045,SA
Visayas,Cebu,Talisay City,Manipis,6045,SA
Visayas,Cebu,Talisay City,Mohon,6045,SA
Visayas,Cebu,Talisay City,Poblacion,6045,SA
Visayas,Cebu,Talisay City,Pooc,6045,SA
Visayas,Cebu,Talisay City,San Isidro,6045,SA
Visayas,Cebu,Talisay City,San Roque,6045,SA
Visayas,Cebu,Talisay City,Tabunoc,6045,SA
Visayas,Cebu,Talisay City,Tangke,6045,SA
Visayas,Cebu,Talisay City,Tapul,6045,SA
Visayas,Iloilo,Iloilo City,Abeto Mirasol Taft South (Quirino Abeto),5000,SA
Visayas,Iloilo,Iloilo City,Aguinaldo,5000,SA
Visayas,Iloilo,Iloilo City,Airport (Tabucan Airport),5000,SA
Visayas,Iloilo,Iloilo City,Alalasan Lapuz,5000,SA
Visayas,Iloilo,Iloilo City,Arguelles,5000,SA
Visayas,Iloilo,Iloilo City,Arsenal Aduana,5000,SA
Visayas,Iloilo,Iloilo City,Bakhaw,5000,SA
Visayas,Iloilo,Iloilo City,Balabago,5000,SA
Visayas,Iloilo,Iloilo City,Balantang,5000,SA
Visayas,Iloilo,Iloilo City,Baldoza,5000,SA
Visayas,Iloilo,Iloilo City,Bantud,5000,SA
Visayas,Iloilo,Iloilo City,Banuyao,5000,SA
Visayas,Iloilo,Iloilo City,Baybay Tanza,5000,SA
Visayas,Iloilo,Iloilo City,Benedicto (Jaro),5000,SA
Visayas,Iloilo,Iloilo City,Bito-On,5000,SA
Visayas,Iloilo,Iloilo City,Bolilao,5000,SA
Visayas,Iloilo,Iloilo City,Bonifacio (Arevalo),5000,SA
Visayas,Iloilo,Iloilo City,Bonifacio Tanza,5000,SA
Visayas,Iloilo,Iloilo City,Buhang,5000,SA
Visayas,Iloilo,Iloilo City,Buhang Taft North,5000,SA
Visayas,Iloilo,Iloilo City,Buntatala,5000,SA
Visayas,Iloilo,Iloilo City,Burgos-Mabini-Plaza,5000,SA
Visayas,Iloilo,Iloilo City,Caingin,5000,SA
Visayas,Iloilo,Iloilo City,Calahunan,5000,SA
Visayas,Iloilo,Iloilo City,Calaparan,5000,SA
Visayas,Iloilo,Iloilo City,Calubihan,5000,SA
Visayas,Iloilo,Iloilo City,Calumpang,5000,SA
Visayas,Iloilo,Iloilo City,Camalig,5000,SA
Visayas,Iloilo,Iloilo City,Cochero,5000,SA
Visayas,Iloilo,Iloilo City,Compania,5000,SA
Visayas,Iloilo,Iloilo City,Concepcion-Montes,5000,SA
Visayas,Iloilo,Iloilo City,Cuartero,5000,SA
Visayas,Iloilo,Iloilo City,Cubay,5000,SA
Visayas,Iloilo,Iloilo City,Danao,5000,SA
Visayas,Iloilo,Iloilo City,Delgado-Jalandoni-Bagumbayan,5000,SA
Visayas,Iloilo,Iloilo City,Democracia,5000,SA
Visayas,Iloilo,Iloilo City,Desamparados,5000,SA
Visayas,Iloilo,Iloilo City,Divinagracia,5000,SA
Visayas,Iloilo,Iloilo City,Don Esteban-Lapuz,5000,SA
Visayas,Iloilo,Iloilo City,Dulonan,5000,SA
Visayas,Iloilo,Iloilo City,Dungon,5000,SA
Visayas,Iloilo,Iloilo City,Dungon A,5000,SA
Visayas,Iloilo,Iloilo City,Dungon B,5000,SA
Visayas,Iloilo,Iloilo City,East Baluarte,5000,SA
Visayas,Iloilo,Iloilo City,East Timawa,5000,SA
Visayas,Iloilo,Iloilo City,Edganzon,5000,SA
Visayas,Iloilo,Iloilo City,El 98 Castilla (Claudio Lopez),5000,SA
Visayas,Iloilo,Iloilo City,Fajardo,5000,SA
Visayas,Iloilo,Iloilo City,Flores,5000,SA
Visayas,Iloilo,Iloilo City,General Hughes-Montes,5000,SA
Visayas,Iloilo,Iloilo City,Gloria,5000,SA
Visayas,Iloilo,Iloilo City,Gustilo,5000,SA
Visayas,Iloilo,Iloilo City,Guzman-Jesena,5000,SA
Visayas,Iloilo,Iloilo City,Habog-Habog Salvacion,5000,SA
Visayas,Iloilo,Iloilo City,Hibao-An Norte,5000,SA
Visayas,Iloilo,Iloilo City,Hibao-An Sur,5000,SA
Visayas,Iloilo,Iloilo City,Hinactacan,5000,SA
Visayas,Iloilo,Iloilo City,Hipodromo,5000,SA
Visayas,Iloilo,Iloilo City,Inday,5000,SA
Visayas,Iloilo,Iloilo City,Infante,5000,SA
Visayas,Iloilo,Iloilo City,Ingore,5000,SA
Visayas,Iloilo,Iloilo City,Jalandoni Estate-Lapuz,5000,SA
Visayas,Iloilo,Iloilo City,Jalandoni-Wilson,5000,SA
Visayas,Iloilo,Iloilo City,Javellana,5000,SA
Visayas,Iloilo,Iloilo City,Jereos,5000,SA
Visayas,Iloilo,Iloilo City,Kahirupan,5000,SA
Visayas,Iloilo,Iloilo City,Kasingkasing,5000,SA
Visayas,Iloilo,Iloilo City,Katilingban,5000,SA
Visayas,Iloilo,Iloilo City,Kauswagan,5000,SA
Visayas,Iloilo,Iloilo City,Laguda,5000,SA
Visayas,Iloilo,Iloilo City,Lanit,5000,SA
Visayas,Iloilo,Iloilo City,Lapuz Norte,5000,SA
Visayas,Iloilo,Iloilo City,Lapuz Sur,5000,SA
Visayas,Iloilo,Iloilo City,Legaspi Dela Rama,5000,SA
Visayas,Iloilo,Iloilo City,Liberation,5000,SA
Visayas,Iloilo,Iloilo City,Libertad,5000,SA
Visayas,Iloilo,Iloilo City,Libertad-Lapuz,5000,SA
Visayas,Iloilo,Iloilo City,Loboc-Lapuz,5000,SA
Visayas,Iloilo,Iloilo City,Lopez Jaena (Jaro),5000,SA
Visayas,Iloilo,Iloilo City,Lopez Jaena Norte,5000,SA
Visayas,Iloilo,Iloilo City,Lopez Jaena Sur,5000,SA
Visayas,Iloilo,Iloilo City,Luna (Jaro),5000,SA
Visayas,Iloilo,Iloilo City,Luna (La Paz),5000,SA
Visayas,Iloilo,Iloilo City,M. V. Hechanova,5000,SA
Visayas,Iloilo,Iloilo City,Mabolo-Delgado,5000,SA
Visayas,Iloilo,Iloilo City,Macarthur,5000,SA
Visayas,Iloilo,Iloilo City,Magdalo,5000,SA
Visayas,Iloilo,Iloilo City,Magsaysay,5000,SA
Visayas,Iloilo,Iloilo City,Magsaysay Village,5000,SA
Visayas,Iloilo,Iloilo City,Malipayon-Delgado,5000,SA
Visayas,Iloilo,Iloilo City,Mansaya-Lapuz,5000,SA
Visayas,Iloilo,Iloilo City,Marcelo H. Del Pilar,5000,SA
Visayas,Iloilo,Iloilo City,Maria Clara,5000,SA
Visayas,Iloilo,Iloilo City,Maria Cristina,5000,SA
Visayas,Iloilo,Iloilo City,Mohon,5000,SA
Visayas,Iloilo,Iloilo City,Molo Boulevard,5000,SA
Visayas,Iloilo,Iloilo City,Monica Blumentritt,5000,SA
Visayas,Iloilo,Iloilo City,Montinola,5000,SA
Visayas,Iloilo,Iloilo City,Muelle Loney-Montes,5000,SA
Visayas,Iloilo,Iloilo City,Nabitasan,5000,SA
Visayas,Iloilo,Iloilo City,Navais,5000,SA
Visayas,Iloilo,Iloilo City,Nonoy,5000,SA
Visayas,Iloilo,Iloilo City,North Avancena,5000,SA
Visayas,Iloilo,Iloilo City,North Baluarte,5000,SA
Visayas,Iloilo,Iloilo City,North Fundidor,5000,SA
Visayas,Iloilo,Iloilo City,North San Jose,5000,SA
Visayas,Iloilo,Iloilo City,Obrero-Lapuz,5000,SA
Visayas,Iloilo,Iloilo City,Onate De Leon,5000,SA
Visayas,Iloilo,Iloilo City,Ortiz,5000,SA
Visayas,Iloilo,Iloilo City,Osmena,5000,SA
Visayas,Iloilo,Iloilo City,Our Lady Of Fatima,5000,SA
Visayas,Iloilo,Iloilo City,Our Lady Of Lourdes,5000,SA
Visayas,Iloilo,Iloilo City,Pale Benedicto Rizal (Mandurriao),5000,SA
Visayas,Iloilo,Iloilo City,Phhc Block 17,5000,SA
Visayas,Iloilo,Iloilo City,Phhc Block 22 Nha,5000,SA
Visayas,Iloilo,Iloilo City,Poblacion Molo,5000,SA
Visayas,Iloilo,Iloilo City,President Roxas,5000,SA
Visayas,Iloilo,Iloilo City,Progreso-Lapuz,5000,SA
Visayas,Iloilo,Iloilo City,Punong-Lapuz,5000,SA
Visayas,Iloilo,Iloilo City,Quezon,5000,SA
Visayas,Iloilo,Iloilo City,Quintin Salas,5000,SA
Visayas,Iloilo,Iloilo City,Railway,5000,SA
Visayas,Iloilo,Iloilo City,Rima-Rizal,5000,SA
Visayas,Iloilo,Iloilo City,Rizal (La Paz),5000,SA
Visayas,Iloilo,Iloilo City,Rizal Estanzuela,5000,SA
Visayas,Iloilo,Iloilo City,Rizal Ibarra,5000,SA
Visayas,Iloilo,Iloilo City,Rizal Palapala I,5000,SA
Visayas,Iloilo,Iloilo City,Rizal Palapala II,5000,SA
Visayas,Iloilo,Iloilo City,Roxas Village,5000,SA
Visayas,Iloilo,Iloilo City,Sambag,5000,SA
Visayas,Iloilo,Iloilo City,Sampaguita,5000,SA
Visayas,Iloilo,Iloilo City,San Agustin,5000,SA
Visayas,Iloilo,Iloilo City,San Antonio,5000,SA
Visayas,Iloilo,Iloilo City,San Felix,5000,SA
Visayas,Iloilo,Iloilo City,San Isidro (Jaro),5000,SA
Visayas,Iloilo,Iloilo City,San Isidro (La Paz),5000,SA
Visayas,Iloilo,Iloilo City,San Jose (Arevalo),5000,SA
Visayas,Iloilo,Iloilo City,San Jose (City Proper),5000,SA
Visayas,Iloilo,Iloilo City,San Jose (Jaro),5000,SA
Visayas,Iloilo,Iloilo City,San Juan,5000,SA
Visayas,Iloilo,Iloilo City,San Nicolas,5000,SA
Visayas,Iloilo,Iloilo City,San Pedro (Jaro),5000,SA
Visayas,Iloilo,Iloilo City,San Pedro (Molo),5000,SA
Visayas,Iloilo,Iloilo City,San Rafael,5000,SA
Visayas,Iloilo,Iloilo City,San Roque,5000,SA
Visayas,Iloilo,Iloilo City,San Vicente,5000,SA
Visayas,Iloilo,Iloilo City,Santa Cruz,5000,SA
Visayas,Iloilo,Iloilo City,Santa Filomena,5000,SA
Visayas,Iloilo,Iloilo City,Santa Rosa,5000,SA
Visayas,Iloilo,Iloilo City,Santo Domingo,5000,SA
Visayas,Iloilo,Iloilo City,Santo Nino Norte,5000,SA
Visayas,Iloilo,Iloilo City,Santo Nino Sur,5000,SA
Visayas,Iloilo,Iloilo City,Santo Rosario-Duran,5000,SA
Visayas,Iloilo,Iloilo City,Seminario (Burgos Jalandoni),5000,SA
Visayas,Iloilo,Iloilo City,Simon Ledesma,5000,SA
Visayas,Iloilo,Iloilo City,Sinikway (Bangkerohan Lapuz),5000,SA
Visayas,Iloilo,Iloilo City,So-Oc,5000,SA
Visayas,Iloilo,Iloilo City,South Baluarte,5000,SA
Visayas,Iloilo,Iloilo City,South Fundidor,5000,SA
Visayas,Iloilo,Iloilo City,South San Jose,5000,SA
Visayas,Iloilo,Iloilo City,Taal,5000,SA
Visayas,Iloilo,Iloilo City,Tabuc Suba (Jaro),5000,SA
Visayas,Iloilo,Iloilo City,Tabuc Suba (La Paz),5000,SA
Visayas,Iloilo,Iloilo City,Tabucan,5000,SA
Visayas,Iloilo,Iloilo City,Tacas,5000,SA
Visayas,Iloilo,Iloilo City,Tagbac,5000,SA
Visayas,Iloilo,Iloilo City,Tanza-Esperanza,5000,SA
Visayas,Iloilo,Iloilo City,Tap-Oc,5000,SA
Visayas,Iloilo,Iloilo City,Taytay Zone II,5000,SA
Visayas,Iloilo,Iloilo City,Ticud (La Paz),5000,SA
Visayas,Iloilo,Iloilo City,Timawa Tanza I,5000,SA
Visayas,Iloilo,Iloilo City,Timawa Tanza II,5000,SA
Visayas,Iloilo,Iloilo City,Ungka,5000,SA
Visayas,Iloilo,Iloilo City,Veterans Village,5000,SA
Visayas,Iloilo,Iloilo City,Villa Anita,5000,SA
Visayas,Iloilo,Iloilo City,West Habog-Habog,5000,SA
Visayas,Iloilo,Iloilo City,West Timawa,5000,SA
Visayas,Iloilo,Iloilo City,Yulo Drive,5000,SA
Visayas,Iloilo,Iloilo City,Yulo-Arroyo,5000,SA
Visayas,Iloilo,Iloilo City,Zamora-Melliza,5000,SA
Visayas,Iloilo,Leganes,Bigke,5003,SA
Visayas,Iloilo,Leganes,Buntatala,5003,SA
Visayas,Iloilo,Leganes,Cagamutan Norte,5003,SA
Visayas,Iloilo,Leganes,Cagamutan Sur,5003,SA
Visayas,Iloilo,Leganes,Calaboa,5003,SA
Visayas,Iloilo,Leganes,Camangay,5003,SA
Visayas,Iloilo,Leganes,Cari Mayor,5003,SA
Visayas,Iloilo,Leganes,Cari Minor,5003,SA
Visayas,Iloilo,Leganes,Gua-An,5003,SA
Visayas,Iloilo,Leganes,Guihaman,5003,SA
Visayas,Iloilo,Leganes,Guinobatan,5003,SA
Visayas,Iloilo,Leganes,Guintas,5003,SA
Visayas,Iloilo,Leganes,Lapayon,5003,SA
Visayas,Iloilo,Leganes,M.v. Hechanova (Balagon),5003,SA
Visayas,Iloilo,Leganes,Nabitasan,5003,SA
Visayas,Iloilo,Leganes,Napnud,5003,SA
Visayas,Iloilo,Leganes,Poblacion,5003,SA
